"Project","Site","Date","Time","Type","Location","Pick up date","depth","lat","lon","SampleID","nitrate isotopes","scint_frozen_yn","anions_yn","cations_yn","water isotopes","TNDOC_pour_yn","filtered_uM","spcond","T","sampled_by","comments","DateTime","year"
"DOD","EM",2019-06-13,"12:30","soil water","MOOS",NA,NA,NA,NA,"9454",NA,"n","y","y","n",NA,0.699999999999997,NA,NA,NA,NA,2019-06-13 12:30:00,2019
"DOD","EM",2019-06-13,"12:30","soil water","MOOS",NA,NA,NA,NA,"10136",NA,"n","y","y","n",NA,0.699999999999997,NA,NA,NA,"Filtered in lab. Very sludgy",2019-06-13 12:30:00,2019
"DOD","EM",2019-06-13,"16:15","soil water","FRCH",NA,NA,NA,NA,"12078",NA,"n","y","y","n",NA,0.699999999999996,NA,NA,NA,NA,2019-06-13 16:15:00,2019
"DOD","EM",2019-06-13,"16:15","soil water","FRCH",NA,NA,NA,NA,"13362",NA,"n","y","y","n",NA,0.699999999999996,NA,NA,NA,"Filtered in lab. Very sludgy",2019-06-13 16:15:00,2019
"DOD","EM",2019-06-13,"16:15","soil water","FRCH",NA,NA,NA,NA,"13392",NA,"n","y","y","n",NA,0.699999999999997,NA,NA,NA,"Filtered in lab. Very sludgy",2019-06-13 16:15:00,2019
"DOD","FRCH",2019-06-13,"15:30","stream","sensors",NA,NA,NA,NA,"9252",NA,"n","y","y","n",NA,0.699999999999996,NA,NA,NA,NA,2019-06-13 15:30:00,2019
"DOD","FRCH",2019-06-13,"15:30","stream","sensors",NA,NA,NA,NA,"9459",NA,"n","y","y","n",NA,0.699999999999996,NA,NA,NA,NA,2019-06-13 15:30:00,2019
"DOD","FRCH",2019-06-13,"15:30","stream","sensors",NA,NA,NA,NA,"9460",NA,"n","y","y","9460",NA,0.699999999999996,NA,NA,NA,NA,2019-06-13 15:30:00,2019
"DOD","MOOS",2019-06-13,"12:00","stream","autosampler",NA,NA,NA,NA,"8085",NA,"n","y","y","n","8085",0.699999999999993,NA,NA,NA,"scints acidified in fridge. All AS collected on 6/27/19",2019-06-13 12:00:00,2019
"DOD","MOOS",2019-06-13,"10:30","stream","sensors",NA,NA,NA,NA,"9163",NA,"n","y","y","9163",NA,0.699999999999998,NA,NA,NA,NA,2019-06-13 10:30:00,2019
"DOD","MOOS",2019-06-13,"10:30","stream","sensors",NA,NA,NA,NA,"10946",NA,"n","y","y",NA,NA,0.699999999999997,NA,NA,NA,NA,2019-06-13 10:30:00,2019
"DOD","MOOS",2019-06-13,"10:30","stream","sensors",NA,NA,NA,NA,"11013",NA,"n","y","y","n",NA,0.699999999999997,NA,NA,NA,NA,2019-06-13 10:30:00,2019
"DOD","EM",2019-06-14,"15:30","soil water","POKE",NA,NA,NA,NA,"7902",NA,"n","y","y","n",NA,0.699999999999999,NA,NA,NA,"near NEON thing",2019-06-14 15:30:00,2019
"DOD","EM",2019-06-14,"15:30","soil water","POKE",NA,NA,NA,NA,"9037",NA,"n","y","y","n",NA,0.699999999999999,NA,NA,NA,"near NEON thing",2019-06-14 15:30:00,2019
"DOD","EM",2019-06-14,"15:30","soil water","POKE",NA,NA,NA,NA,"9467",NA,"n","y","y","n",NA,0.699999999999999,NA,NA,NA,"near NEON thing",2019-06-14 15:30:00,2019
"DOD","EM",2019-06-14,"15:30","soil water","POKE",NA,NA,NA,NA,"133551",NA,"n","y","y","n",NA,0.699999999999999,NA,NA,NA,"near NEON thing",2019-06-14 15:30:00,2019
"DOD","MOOS",2019-06-14,"12:00","stream","autosampler",NA,NA,NA,NA,"H542",NA,"n","y","y","n","H542",0.699999999999993,NA,NA,NA,"scints acidified in fridge",2019-06-14 12:00:00,2019
"DOD","POKE",2019-06-14,"14:30","stream","sensors",NA,NA,NA,NA,"9028",NA,"n","y","y","9028",NA,0.699999999999999,NA,NA,NA,NA,2019-06-14 14:30:00,2019
"DOD","POKE",2019-06-14,"14:30","stream","sensors",NA,NA,NA,NA,"133519",NA,"n","y","y","n",NA,0.699999999999999,NA,NA,NA,NA,2019-06-14 14:30:00,2019
"DOD","POKE",2019-06-14,"14:30","stream","sensors",NA,NA,NA,NA,"133969",NA,"n","y","y","n",NA,0.699999999999999,NA,NA,NA,NA,2019-06-14 14:30:00,2019
"DOD","VAUL",2019-06-14,"12:30","stream","on other side of bridge",NA,NA,NA,NA,"9035",NA,"n","y","y","n",NA,0.7,NA,NA,NA,NA,2019-06-14 12:30:00,2019
"DOD","VAUL",2019-06-14,"9:15","stream","sensors",NA,NA,NA,NA,"9464",NA,"n","y","y","9464",NA,0.7,NA,NA,NA,NA,2019-06-14 09:15:00,2019
"DOD","VAUL",2019-06-14,"9:15","stream","sensors",NA,NA,NA,NA,"9469",NA,"n","y","y","n",NA,0.7,NA,NA,NA,NA,2019-06-14 09:15:00,2019
"DOD","VAUL",2019-06-14,"9:15","stream","sensors",NA,NA,NA,NA,"134180",NA,"n","y","y","n",NA,0.7,NA,NA,NA,NA,2019-06-14 09:15:00,2019
"DOD","MOOS",2019-06-15,"12:00","stream","autosampler",NA,NA,NA,NA,"H1194",NA,"n","y","y","n","H1194",0.699999999999993,NA,NA,NA,"scints acidified in fridge",2019-06-15 12:00:00,2019
"DOD","POKE",2019-06-15,"12:00","stream","autosampler",2019-06-28,NA,NA,NA,"8006",NA,"n","y","y","n","8006",0.699999999999987,NA,NA,NA,"collected on 6/28/19. scints acidified in fridge",2019-06-15 12:00:00,2019
"DOD","VAUL",2019-06-15,"12:00","stream","autosampler",2019-06-28,NA,NA,NA,"H629",NA,"n","y","y","n","H629",0.699999999999989,NA,NA,NA,"Collected AS on 6/28/19, scints acidifed in fridge",2019-06-15 12:00:00,2019
"DOD","MOOS",2019-06-16,"12:00","stream","autosampler",NA,NA,NA,NA,"H644",NA,"n","y","y","n","H644",0.699999999999993,NA,NA,NA,"scints acidified in fridge",2019-06-16 12:00:00,2019
"DOD","POKE",2019-06-16,"12:00","stream","autosampler",NA,NA,NA,NA,"8029",NA,"n","y","y","n","8029",0.699999999999987,NA,NA,NA,"scints acidified in fridge",2019-06-16 12:00:00,2019
"DOD","VAUL",2019-06-16,"12:00","stream","autosampler",2019-06-28,NA,NA,NA,"H2092",NA,"n","y","y","n","H2092",0.699999999999989,NA,NA,NA,"scints acidified in fridge",2019-06-16 12:00:00,2019
"DOD","MOOS",2019-06-17,"12:00","stream","autosampler",NA,NA,NA,NA,"H2204",NA,"n","y","y","n","H2204",0.699999999999992,NA,NA,NA,"scints acidified in fridge",2019-06-17 12:00:00,2019
"DOD","POKE",2019-06-17,"12:00","stream","autosampler",NA,NA,NA,NA,"H918",NA,"n","y","y","n","H918",0.699999999999987,NA,NA,NA,"scints acidified in fridge",2019-06-17 12:00:00,2019
"DOD","VAUL",2019-06-17,"12:00","stream","autosampler",2019-06-28,NA,NA,NA,"H792",NA,"n","y","y","n","H792",0.699999999999989,NA,NA,NA,"scints acidified in fridge",2019-06-17 12:00:00,2019
"DOD","MOOS",2019-06-18,"12:00","stream","autosampler",NA,NA,NA,NA,"7998",NA,"n","y","y","n","7998",0.699999999999992,NA,NA,NA,"scints acidified in fridge",2019-06-18 12:00:00,2019
"DOD","POKE",2019-06-18,"12:00","stream","autosampler",NA,NA,NA,NA,"H1974",NA,"n","y","y","n","H1974",0.699999999999987,NA,NA,NA,"scints acidified in fridge",2019-06-18 12:00:00,2019
"DOD","VAUL",2019-06-18,"12:00","stream","autosampler",2019-06-28,NA,NA,NA,"H673",NA,"n","y","y","n","H673",0.699999999999989,NA,NA,NA,"scints acidified in fridge",2019-06-18 12:00:00,2019
"DOD","MOOS",2019-06-19,"12:00","stream","autosampler",NA,NA,NA,NA,"H1204",NA,"n","y","y","n","H1204",0.699999999999992,NA,NA,NA,"scints acidified in fridge",2019-06-19 12:00:00,2019
"DOD","POKE",2019-06-19,"12:00","stream","autosampler",NA,NA,NA,NA,"H1186",NA,"n","y","y","n","H1186",0.699999999999986,NA,NA,NA,"scints acidified in fridge",2019-06-19 12:00:00,2019
"DOD","STRT",2019-06-19,"12:00","stream","sensors",NA,NA,NA,NA,"9248",NA,"n","y","y","n",NA,0.699999999999995,NA,NA,NA,NA,2019-06-19 12:00:00,2019
"DOD","STRT",2019-06-19,"12:00","stream","sensors",NA,NA,NA,NA,"9463",NA,"n","y","y","9463",NA,0.699999999999996,NA,NA,NA,"Filtered in lab bc forgot filters in truck",2019-06-19 12:00:00,2019
"DOD","STRT",2019-06-19,"12:00","stream","sensors",NA,NA,NA,NA,"9468",NA,"n","y","y","n",NA,0.699999999999995,NA,NA,NA,NA,2019-06-19 12:00:00,2019
"DOD","VAUL",2019-06-19,"12:00","stream","autosampler",2019-06-28,NA,NA,NA,"H584",NA,"n","y","y","n","H584",0.699999999999989,NA,NA,NA,"scints acidified in fridge",2019-06-19 12:00:00,2019
"DOD","MOOS",2019-06-20,"12:00","stream","autosampler",NA,NA,NA,NA,"H2083",NA,"n","y","y","n","H2083",0.699999999999992,NA,NA,NA,"scints acidified in fridge",2019-06-20 12:00:00,2019
"DOD","POKE",2019-06-20,"12:00","stream","autosampler",NA,NA,NA,NA,"H637",NA,"n","y","y","n","H637",0.699999999999986,NA,NA,NA,"scints acidified in fridge",2019-06-20 12:00:00,2019
"DOD","STRT",2019-06-20,"12:00","stream","autosampler",2019-06-26,NA,NA,NA,"H429",NA,"n","y","y","n",NA,0.699999999999994,NA,NA,NA,NA,2019-06-20 12:00:00,2019
"DOD","VAUL",2019-06-20,"12:00","stream","autosampler",2019-06-28,NA,NA,NA,"H565",NA,"n","y","y","n","H565",0.699999999999988,NA,NA,NA,"scints acidified in fridge",2019-06-20 12:00:00,2019
"DOD","MOOS",2019-06-21,"12:00","stream","autosampler",NA,NA,NA,NA,"H1617",NA,"n","y","y","n","H1617",0.699999999999992,NA,NA,NA,"scints acidified in fridge",2019-06-21 12:00:00,2019
"DOD","POKE",2019-06-21,"12:00","stream","autosampler",NA,NA,NA,NA,"10551",NA,"n","y","y","n","10551",0.699999999999986,NA,NA,NA,"scints acidified in fridge",2019-06-21 12:00:00,2019
"DOD","STRT",2019-06-21,"12:00","stream","autosampler",2019-06-26,NA,NA,NA,"H140",NA,"n","y","y","n",NA,0.699999999999994,NA,NA,NA,NA,2019-06-21 12:00:00,2019
"DOD","VAUL",2019-06-21,"12:00","stream","autosampler",2019-06-28,NA,NA,NA,"H280",NA,"n","y","y","n","H280",0.699999999999988,NA,NA,NA,"scints acidified in fridge",2019-06-21 12:00:00,2019
"DOD","MOOS",2019-06-22,"12:00","stream","autosampler",NA,NA,NA,NA,"H2143",NA,"n","y","y","n","H2143",0.699999999999992,NA,NA,NA,"scints acidified in fridge",2019-06-22 12:00:00,2019
"DOD","POKE",2019-06-22,"12:00","stream","autosampler",NA,NA,NA,NA,"H402",NA,"n","y","y","n","H402",0.699999999999986,NA,NA,NA,"scints acidified in fridge",2019-06-22 12:00:00,2019
"DOD","STRT",2019-06-22,"12:00","stream","autosampler",2019-06-26,NA,NA,NA,"H166",NA,"n","y","y","n",NA,0.699999999999994,NA,NA,NA,NA,2019-06-22 12:00:00,2019
"DOD","VAUL",2019-06-22,"12:00","stream","autosampler",2019-06-28,NA,NA,NA,"H971",NA,"n","y","y","n","H971",0.699999999999988,NA,NA,NA,"scints acidified in fridge",2019-06-22 12:00:00,2019
"DOD","EM",2019-06-23,"11:15","well","FOX",NA,NA,NA,NA,"Fox well",NA,"Fox well","y","y","n",NA,0.699999999999994,NA,NA,NA,NA,2019-06-23 11:15:00,2019
"DOD","MOOS",2019-06-23,"12:00","stream","autosampler",NA,NA,NA,NA,"H835",NA,"n","y","y","n","H835",0.699999999999992,NA,NA,NA,"scints acidified in fridge",2019-06-23 12:00:00,2019
"DOD","POKE",2019-06-23,"12:00","stream","autosampler",NA,NA,NA,NA,"7989",NA,"n","y","y","n","7989",0.699999999999986,NA,NA,NA,"scints acidified in fridge",2019-06-23 12:00:00,2019
"DOD","STRT",2019-06-23,"12:00","stream","autosampler",2019-06-26,NA,NA,NA,"H461",NA,"n","y","y","n",NA,0.699999999999993,NA,NA,NA,NA,2019-06-23 12:00:00,2019
"DOD","VAUL",2019-06-23,"12:00","stream","autosampler",2019-06-28,NA,NA,NA,"H602",NA,"n","y","y","n","H602",0.699999999999988,NA,NA,NA,"scints acidified in fridge",2019-06-23 12:00:00,2019
"DOD","VAUL",2019-06-23,"10:30","stream","sensors",NA,NA,NA,NA,"Vault DW 1",NA,"n","y","y","n",NA,0.699999999999995,NA,NA,NA,NA,2019-06-23 10:30:00,2019
"DOD","VAUL",2019-06-23,"10:30","stream","sensors",NA,NA,NA,NA,"Vault DW 2",NA,"n","y","y","n",NA,0.699999999999995,NA,NA,NA,NA,2019-06-23 10:30:00,2019
"DOD","VAUL",2019-06-23,"10:30","stream","sensors",NA,NA,NA,NA,"Vault DW 3",NA,"n","y","y","n",NA,0.699999999999995,NA,NA,NA,NA,2019-06-23 10:30:00,2019
"DOD","VAUL",2019-06-23,"11:00","stream","upstream of road",NA,NA,NA,NA,"Vault UP 1",NA,"n","y","y","n",NA,0.699999999999995,NA,NA,NA,NA,2019-06-23 11:00:00,2019
"DOD","VAUL",2019-06-23,"11:00","stream","upstream of road",NA,NA,NA,NA,"Vault UP 2",NA,"n","y","y","n",NA,0.699999999999995,NA,NA,NA,NA,2019-06-23 11:00:00,2019
"DOD","VAUL",2019-06-23,"11:00","stream","upstream of road",NA,NA,NA,NA,"Vault UP 3",NA,"n","y","y","n",NA,0.699999999999995,NA,NA,NA,NA,2019-06-23 11:00:00,2019
"DOD","MOOS",2019-06-24,"12:00","stream","autosampler",NA,NA,NA,NA,"H1217",NA,"n","y","y","n","H1217",0.699999999999991,NA,NA,NA,"scints acidified in fridge",2019-06-24 12:00:00,2019
"DOD","POKE",2019-06-24,"12:00","stream","autosampler",NA,NA,NA,NA,"H418",NA,"n","y","y","n","H418",0.699999999999986,NA,NA,NA,"scints acidified in fridge",2019-06-24 12:00:00,2019
"DOD","STRT",2019-06-24,"12:00","stream","autosampler",2019-06-26,NA,NA,NA,"H1696",NA,"n","y","y","n",NA,0.699999999999993,NA,NA,NA,NA,2019-06-24 12:00:00,2019
"DOD","VAUL",2019-06-24,"12:00","stream","autosampler",2019-06-28,NA,NA,NA,"H1951",NA,"n","y","y","n","H1951",0.699999999999988,NA,NA,NA,"scints acidified in fridge",2019-06-24 12:00:00,2019
"DOD","MOOS",2019-06-25,"12:00","stream","autosampler",NA,NA,NA,NA,"H306",NA,"n","y","y","n","H306",0.699999999999991,NA,NA,NA,"scints acidified in fridge",2019-06-25 12:00:00,2019
"DOD","POKE",2019-06-25,"12:00","stream","autosampler",NA,NA,NA,NA,"H649",NA,"n","y","y","n","H649",0.699999999999986,NA,NA,NA,"scints acidified in fridge",2019-06-25 12:00:00,2019
"DOD","STRT",2019-06-25,"12:00","stream","autosampler",2019-06-26,NA,NA,NA,"H425",NA,"n","y","y","n",NA,0.699999999999993,NA,NA,NA,NA,2019-06-25 12:00:00,2019
"DOD","VAUL",2019-06-25,"12:00","stream","autosampler",2019-06-28,NA,NA,NA,"8039",NA,"n","y","y","n","8039",0.699999999999988,NA,NA,NA,"scints acidified in fridge",2019-06-25 12:00:00,2019
"DOD","MOOS",2019-06-26,"12:00","stream","autosampler",NA,NA,NA,NA,"H1975",NA,"n","y","y","n","H1975",0.699999999999991,NA,NA,NA,"scints acidified in fridge",2019-06-26 12:00:00,2019
"DOD","POKE",2019-06-26,"12:00","stream","autosampler",NA,NA,NA,NA,"H1216",NA,"n","y","y","n","H1216",0.699999999999985,NA,NA,NA,"scints acidified in fridge",2019-06-26 12:00:00,2019
"DOD","STRT",2019-06-26,"11:15","stream","sensors",NA,NA,NA,NA,"10001",NA,"n","y","y","10001",NA,0.699999999999994,NA,NA,NA,NA,2019-06-26 11:15:00,2019
"DOD","STRT",2019-06-26,"11:15","stream","sensors",NA,NA,NA,NA,"10002",NA,"n","y","y","n",NA,0.699999999999994,NA,NA,NA,NA,2019-06-26 11:15:00,2019
"DOD","STRT",2019-06-26,"11:15","stream","sensors",NA,NA,NA,NA,"10003",NA,"n","y","y","n",NA,0.699999999999994,NA,NA,NA,NA,2019-06-26 11:15:00,2019
"DOD","VAUL",2019-06-26,"12:00","stream","autosampler",2019-06-28,NA,NA,NA,"H622",NA,"n","y","y","n","H622",0.699999999999988,NA,NA,NA,"scints acidified in fridge",2019-06-26 12:00:00,2019
"DOD","EM",2019-06-27,"13:00","seep","MOOS",NA,NA,NA,NA,"10007",NA,"n","y","y","n",NA,0.69999999999999,NA,NA,NA,"E side of road (upstream), N side of stream, 2nd closest to road",2019-06-27 13:00:00,2019
"DOD","EM",2019-06-27,"13:00","seep","MOOS",NA,NA,NA,NA,"10009",NA,"n","y","y","Moose Seep 3","y",0.69999999999999,NA,NA,NA,"Seep 3; dug channel, active flow, sampled as close to emergence as possible. E side of road (upstream), N side of stream, 3rd closest to road",2019-06-27 13:00:00,2019
"DOD","EM",2019-06-27,"13:00","seep","MOOS",NA,NA,NA,NA,"10010",NA,"n","y","y","Moose Seep 1",NA,0.69999999999999,NA,NA,NA,"Seep 1; sampled at point of emergence. E side of road (upstream), N side of stream, closest to road",2019-06-27 13:00:00,2019
"DOD","EM",2019-06-27,"13:00","seep","MOOS",NA,NA,NA,NA,"10011",NA,"n","y","y","Moose Seep 4","y",0.69999999999999,NA,NA,NA,"Seep 4; dug channel, slower flow, sampled as close to emergence as possible. E side of road (upstream), N side of stream, 4th closest to road",2019-06-27 13:00:00,2019
"DOD","EM",2019-06-27,"13:00","seep","MOOS",NA,NA,NA,NA,"10012",NA,"n","y","y","Moose Seep 2",NA,0.69999999999999,NA,NA,NA,"Seep 2; artesian mud volcano; poured for nitrate isotopes. E side of road (upstream), N side of stream, 2nd closest to road",2019-06-27 13:00:00,2019
"DOD","EM",2019-06-27,"17:00","seep","FRCH",NA,NA,NA,NA,"French Seep 1",NA,"n","y","y","French Seep 1","y",0.69999999999999,NA,NA,NA,"Seep 1; dug channel, slower flow, sampled as close to emergence as possible, E side of road (upstream), N side of stream, across stream from sensors",2019-06-27 17:00:00,2019
"DOD","FRCH",2019-06-27,"20:00","stream","autosampler",NA,NA,NA,NA,"9596",NA,"n","y","y","n","n",0.699999999999985,NA,NA,NA,NA,2019-06-27 20:00:00,2019
"DOD","FRCH",2019-06-27,"14:30","stream","sensors",NA,NA,NA,NA,"H2106",NA,"n","y","y",NA,"H2106",0.699999999999991,NA,NA,NA,NA,2019-06-27 14:30:00,2019
"DOD","FRCH",2019-06-27,"14:30","stream","sensor",NA,NA,NA,NA,"H2166","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2019-06-27 14:30:00,2019
"DOD","FRCH",2019-06-27,"14:30","stream","sensors",NA,NA,NA,NA,"H405",NA,"n","y","y","10013","H405",0.699999999999991,NA,NA,NA,"scints acidified in fridge",2019-06-27 14:30:00,2019
"DOD","FRCH",2019-06-27,"14:30","stream","sensor",NA,NA,NA,NA,"H405","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2019-06-27 14:30:00,2019
"DOD","FRCH",2019-06-27,"14:30","stream","sensor",NA,NA,NA,NA,"Set1-21","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2019-06-27 14:30:00,2019
"DOD","FRCH",2019-06-27,"14:30","stream","sensor",NA,NA,NA,NA,"Set1-24","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2019-06-27 14:30:00,2019
"DOD","MOOS",2019-06-27,"20:00","stream","autosampler",NA,NA,NA,NA,"8005","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2019-06-27 20:00:00,2019
"DOD","MOOS",2019-06-27,"9:05","stream","sensors",NA,NA,NA,NA,"10004",NA,"n","y","y","10004","10004",0.699999999999991,NA,NA,NA,"scints acidified in fridge",2019-06-27 09:05:00,2019
"DOD","MOOS",2019-06-27,"9:05","stream","sensors",NA,NA,NA,NA,"10005",NA,"n","y","y","n","10005",0.699999999999991,NA,NA,NA,NA,2019-06-27 09:05:00,2019
"DOD","MOOS",2019-06-27,"9:05","stream","sensors",NA,NA,NA,NA,"10006",NA,"n","y","y","n","10006",0.699999999999991,NA,NA,NA,NA,2019-06-27 09:05:00,2019
"DOD","POKE",2019-06-27,"12:00","stream","autosampler",NA,NA,NA,NA,"H784",NA,"n","y","y","n","H784",0.699999999999985,NA,NA,NA,"scints acidified in fridge",2019-06-27 12:00:00,2019
"DOD","VAUL",2019-06-27,"12:00","stream","autosampler",2019-06-28,NA,NA,NA,"H630",NA,"n","y","y","n","H630",0.699999999999987,NA,NA,NA,"scints acidified in fridge",2019-06-27 12:00:00,2019
"DOD","FRCH",2019-06-28,"20:00","stream","autosampler",2019-07-12,NA,NA,NA,"9568",NA,"n","9564","9564","n","9564",0.699999999999985,NA,NA,NA,"formerly had a dup named 9564",2019-06-28 20:00:00,2019
"DOD","POKE",2019-06-28,"12:00","stream","autosampler",NA,NA,NA,NA,"8030",NA,"n","y","y","n","8030",0.699999999999985,NA,NA,NA,"scints acidified in fridge",2019-06-28 12:00:00,2019
"DOD","POKE",2019-06-28,"14:15","stream","sensors",NA,NA,NA,NA,"Poker1 190628",NA,"n","y","y","Poker 190628","n",0.699999999999987,NA,NA,NA,NA,2019-06-28 14:15:00,2019
"DOD","POKE",2019-06-28,"14:15","stream","sensors",NA,NA,NA,NA,"Poker2 190628",NA,"n","y","y","n","n",0.699999999999987,NA,NA,NA,NA,2019-06-28 14:15:00,2019
"DOD","POKE",2019-06-28,"14:15","stream","sensors",NA,NA,NA,NA,"Poker3 190628",NA,"n","y","y","n","n",0.699999999999987,NA,NA,NA,NA,2019-06-28 14:15:00,2019
"DOD","VAUL",2019-06-28,"10:30","stream","sensors",NA,NA,NA,NA,"Vault1 190628",NA,"n","y","y","Vault 190628",NA,0.69999999999999,NA,NA,NA,NA,2019-06-28 10:30:00,2019
"DOD","VAUL",2019-06-28,"10:30","stream","sensors",NA,NA,NA,NA,"Vault2 190628",NA,"n","y","y","n",NA,0.699999999999989,NA,NA,NA,NA,2019-06-28 10:30:00,2019
"DOD","VAUL",2019-06-28,"10:30","stream","sensors",NA,NA,NA,NA,"Vault3 190628",NA,"n","y","y","n",NA,0.699999999999989,NA,NA,NA,NA,2019-06-28 10:30:00,2019
"DOD","FRCH",2019-06-29,"20:00","stream","autosampler",2019-07-12,NA,NA,NA,"9563",NA,"n","y","y","n","9565",0.699999999999985,NA,NA,NA,"formerly had a dup named 9565",2019-06-29 20:00:00,2019
"DOD","FRCH",2019-06-30,"20:00","stream","autosampler",2019-07-12,NA,NA,NA,"9602",NA,"n","y","y","n","n",0.699999999999985,NA,NA,NA,"formerly had a dup named 9598",2019-06-30 20:00:00,2019
"Burn Streams","angel",2019-07-01,"10:25","stream","site",NA,NA,NA,NA,"14146",NA,"14146","y","y","14146","14146",0.7,NA,NA,NA,NA,2019-07-01 10:25:00,2019
"Burn Streams","angel",2019-07-01,"11:25","stream","site",NA,NA,65.02451202,-146.219142,"14159",NA,"14159","y","y","n","14159",0.7,NA,NA,NA,NA,2019-07-01 11:25:00,2019
"Burn Streams","colorado",2019-07-01,"12:30","stream","site",NA,NA,64.90220002,-146.6311,"4575",NA,"4575","y","y","n","4575",0.7,NA,NA,NA,NA,2019-07-01 12:30:00,2019
"Burn Streams","colorado",2019-07-01,"11:30","stream","site",NA,NA,NA,NA,"4612",NA,"4612","y","y","4612","4612",0.7,NA,NA,NA,NA,2019-07-01 11:30:00,2019
"Burn Streams","flat",2019-07-01,"11:55","stream","site",NA,NA,NA,NA,"4599",NA,"4599","y","y","4599","4599",0.7,NA,NA,NA,NA,2019-07-01 11:55:00,2019
"Burn Streams","flat",2019-07-01,"12:55","stream","site",NA,NA,64.87529998,-146.7811,"14176",NA,"14176","y","y","n","14176",0.7,NA,NA,NA,NA,2019-07-01 12:55:00,2019
"Burn Streams","jenny_m",2019-07-01,"13:33","stream","site",NA,NA,NA,NA,"14131",NA,"14131","y","y","14131","14131",0.7,NA,NA,NA,"filtered in lab",2019-07-01 13:33:00,2019
"Burn Streams","jenny_m",2019-07-01,"12:33","stream","site",NA,NA,64.87875097,-146.98765,"100100",NA,"100100","y","y","n","100100",0.7,NA,NA,NA,NA,2019-07-01 12:33:00,2019
"Burn Streams","monument",2019-07-01,"8:55","stream","site",NA,NA,NA,NA,"4557",NA,"4557","y","y","4557","4557",0.7,NA,NA,NA,NA,2019-07-01 08:55:00,2019
"Burn Streams","monument",2019-07-01,"9:55","stream","site",NA,NA,65.05528903,-146.060089,"14109",NA,"14109","y","y","n","14109",0.7,NA,NA,NA,NA,2019-07-01 09:55:00,2019
