"Site","Temp","AbsPTDepth","DateTime"
"MOOS",5.655,1.207,2019-06-06 00:45:00
"MOOS",5.655,1.205,2019-06-06 01:00:00
"MOOS",5.655,1.205,2019-06-06 01:15:00
"MOOS",5.655,1.205,2019-06-06 01:30:00
"MOOS",5.655,1.203,2019-06-06 01:45:00
"MOOS",5.757,1.205,2019-06-06 02:00:00
"MOOS",5.757,1.2,2019-06-06 02:15:00
"MOOS",5.757,1.204,2019-06-06 02:30:00
"MOOS",5.757,1.201,2019-06-06 02:45:00
"MOOS",5.757,1.2,2019-06-06 03:00:00
"MOOS",5.757,1.2,2019-06-06 03:15:00
"MOOS",5.757,1.197,2019-06-06 03:30:00
"MOOS",5.757,1.198,2019-06-06 03:45:00
"MOOS",5.757,1.194,2019-06-06 04:00:00
"MOOS",5.757,1.195,2019-06-06 04:15:00
"MOOS",5.757,1.194,2019-06-06 04:30:00
"MOOS",5.757,1.194,2019-06-06 04:45:00
"MOOS",5.757,1.193,2019-06-06 05:00:00
"MOOS",5.757,1.191,2019-06-06 05:15:00
"MOOS",5.757,1.191,2019-06-06 05:30:00
"MOOS",5.757,1.19,2019-06-06 05:45:00
"MOOS",5.757,1.189,2019-06-06 06:00:00
"MOOS",5.757,1.186,2019-06-06 06:15:00
"MOOS",5.757,1.189,2019-06-06 06:30:00
"MOOS",5.757,1.185,2019-06-06 06:45:00
"MOOS",5.757,1.184,2019-06-06 07:00:00
"MOOS",5.757,1.186,2019-06-06 07:15:00
"MOOS",5.757,1.184,2019-06-06 07:30:00
"MOOS",5.757,1.184,2019-06-06 07:45:00
"MOOS",5.757,1.184,2019-06-06 08:00:00
"MOOS",5.757,1.182,2019-06-06 08:15:00
"MOOS",5.757,1.184,2019-06-06 08:30:00
"MOOS",5.757,1.182,2019-06-06 08:45:00
"MOOS",5.757,1.183,2019-06-06 09:00:00
"MOOS",5.757,1.184,2019-06-06 09:15:00
"MOOS",5.757,1.18,2019-06-06 09:30:00
"MOOS",5.757,1.18,2019-06-06 09:45:00
"MOOS",5.757,1.179,2019-06-06 10:00:00
"MOOS",5.757,1.18,2019-06-06 10:15:00
"MOOS",5.757,1.178,2019-06-06 10:30:00
"MOOS",5.757,1.177,2019-06-06 10:45:00
"MOOS",5.757,1.178,2019-06-06 11:00:00
"MOOS",5.757,1.175,2019-06-06 11:15:00
"MOOS",5.757,1.175,2019-06-06 11:30:00
"MOOS",5.757,1.169,2019-06-06 11:45:00
"MOOS",5.757,1.17,2019-06-06 12:00:00
"MOOS",5.757,1.17,2019-06-06 12:15:00
"MOOS",5.757,1.173,2019-06-06 12:30:00
"MOOS",5.757,1.173,2019-06-06 12:45:00
"MOOS",5.757,1.174,2019-06-06 13:00:00
"MOOS",5.86,1.174,2019-06-06 13:15:00
"MOOS",5.86,1.174,2019-06-06 13:30:00
"MOOS",5.86,1.175,2019-06-06 13:45:00
"MOOS",5.86,1.176,2019-06-06 14:00:00
"MOOS",5.86,1.174,2019-06-06 14:15:00
"MOOS",5.86,1.173,2019-06-06 14:30:00
"MOOS",5.86,1.175,2019-06-06 14:45:00
"MOOS",5.86,1.173,2019-06-06 15:00:00
"MOOS",5.86,1.173,2019-06-06 15:15:00
"MOOS",5.86,1.173,2019-06-06 15:30:00
"MOOS",5.86,1.171,2019-06-06 15:45:00
"MOOS",5.86,1.171,2019-06-06 16:00:00
"MOOS",5.86,1.17,2019-06-06 16:15:00
"MOOS",5.86,1.171,2019-06-06 16:30:00
"MOOS",5.962,1.169,2019-06-06 16:45:00
"MOOS",5.962,1.17,2019-06-06 17:00:00
"MOOS",5.962,1.17,2019-06-06 17:15:00
"MOOS",5.962,1.169,2019-06-06 17:30:00
"MOOS",5.962,1.168,2019-06-06 17:45:00
"MOOS",5.962,1.168,2019-06-06 18:00:00
"MOOS",5.962,1.169,2019-06-06 18:15:00
"MOOS",5.962,1.169,2019-06-06 18:30:00
"MOOS",6.064,1.169,2019-06-06 18:45:00
"MOOS",6.064,1.165,2019-06-06 19:00:00
"MOOS",6.064,1.169,2019-06-06 19:15:00
"MOOS",6.064,1.168,2019-06-06 19:30:00
"MOOS",6.064,1.166,2019-06-06 19:45:00
"MOOS",6.064,1.168,2019-06-06 20:00:00
"MOOS",6.064,1.165,2019-06-06 20:15:00
"MOOS",6.064,1.165,2019-06-06 20:30:00
"MOOS",6.064,1.164,2019-06-06 20:45:00
"MOOS",6.166,1.164,2019-06-06 21:00:00
"MOOS",6.166,1.163,2019-06-06 21:15:00
"MOOS",6.166,1.161,2019-06-06 21:30:00
"MOOS",6.166,1.161,2019-06-06 21:45:00
"MOOS",6.166,1.16,2019-06-06 22:00:00
"MOOS",6.166,1.156,2019-06-06 22:15:00
"MOOS",6.166,1.159,2019-06-06 22:30:00
"MOOS",6.166,1.158,2019-06-06 22:45:00
"MOOS",6.268,1.158,2019-06-06 23:00:00
"MOOS",6.268,1.156,2019-06-06 23:15:00
"MOOS",6.268,1.156,2019-06-06 23:30:00
"MOOS",6.268,1.154,2019-06-06 23:45:00
"MOOS",6.268,1.154,2019-06-07 00:00:00
"MOOS",6.268,1.153,2019-06-07 00:15:00
"MOOS",6.268,1.152,2019-06-07 00:30:00
"MOOS",6.268,1.151,2019-06-07 00:45:00
"MOOS",6.268,1.148,2019-06-07 01:00:00
"MOOS",6.268,1.15,2019-06-07 01:15:00
"MOOS",6.268,1.15,2019-06-07 01:30:00
"MOOS",6.268,1.15,2019-06-07 01:45:00
"MOOS",6.268,1.149,2019-06-07 02:00:00
"MOOS",6.268,1.148,2019-06-07 02:15:00
"MOOS",6.268,1.146,2019-06-07 02:30:00
"MOOS",6.268,1.145,2019-06-07 02:45:00
"MOOS",6.268,1.145,2019-06-07 03:00:00
"MOOS",6.268,1.144,2019-06-07 03:15:00
"MOOS",6.268,1.144,2019-06-07 03:30:00
"MOOS",6.268,1.145,2019-06-07 03:45:00
"MOOS",6.268,1.142,2019-06-07 04:00:00
"MOOS",6.268,1.145,2019-06-07 04:15:00
"MOOS",6.268,1.142,2019-06-07 04:30:00
"MOOS",6.268,1.141,2019-06-07 04:45:00
"MOOS",6.268,1.14,2019-06-07 05:00:00
"MOOS",6.268,1.141,2019-06-07 05:15:00
"MOOS",6.268,1.138,2019-06-07 05:30:00
"MOOS",6.268,1.139,2019-06-07 05:45:00
"MOOS",6.268,1.139,2019-06-07 06:00:00
"MOOS",6.268,1.138,2019-06-07 06:15:00
"MOOS",6.268,1.136,2019-06-07 06:30:00
"MOOS",6.268,1.136,2019-06-07 06:45:00
"MOOS",6.268,1.136,2019-06-07 07:00:00
"MOOS",6.268,1.137,2019-06-07 07:15:00
"MOOS",6.268,1.136,2019-06-07 07:30:00
"MOOS",6.268,1.136,2019-06-07 07:45:00
"MOOS",6.268,1.131,2019-06-07 08:00:00
"MOOS",6.166,1.134,2019-06-07 08:15:00
"MOOS",6.166,1.135,2019-06-07 08:30:00
"MOOS",6.166,1.134,2019-06-07 08:45:00
"MOOS",6.166,1.133,2019-06-07 09:00:00
"MOOS",6.166,1.131,2019-06-07 09:15:00
"MOOS",6.166,1.132,2019-06-07 09:30:00
"MOOS",6.166,1.13,2019-06-07 09:45:00
"MOOS",6.166,1.129,2019-06-07 10:00:00
"MOOS",6.166,1.13,2019-06-07 10:15:00
"MOOS",6.166,1.13,2019-06-07 10:30:00
"MOOS",6.166,1.129,2019-06-07 10:45:00
"MOOS",6.166,1.132,2019-06-07 11:00:00
"MOOS",6.166,1.13,2019-06-07 11:15:00
"MOOS",6.166,1.128,2019-06-07 11:30:00
"MOOS",6.166,1.121,2019-06-07 11:45:00
"MOOS",6.166,1.124,2019-06-07 12:00:00
"MOOS",6.166,1.127,2019-06-07 12:15:00
"MOOS",6.166,1.127,2019-06-07 12:30:00
"MOOS",6.166,1.125,2019-06-07 12:45:00
"MOOS",6.064,1.126,2019-06-07 13:00:00
"MOOS",6.166,1.127,2019-06-07 13:15:00
"MOOS",6.064,1.126,2019-06-07 13:30:00
"MOOS",6.064,1.125,2019-06-07 13:45:00
"MOOS",6.166,1.125,2019-06-07 14:00:00
"MOOS",6.166,1.126,2019-06-07 14:15:00
"MOOS",6.166,1.125,2019-06-07 14:30:00
"MOOS",6.166,1.127,2019-06-07 14:45:00
"MOOS",6.166,1.127,2019-06-07 15:00:00
"MOOS",6.166,1.128,2019-06-07 15:15:00
"MOOS",6.166,1.127,2019-06-07 15:30:00
"MOOS",6.166,1.127,2019-06-07 15:45:00
"MOOS",6.166,1.129,2019-06-07 16:00:00
"MOOS",6.166,1.127,2019-06-07 16:15:00
"MOOS",6.166,1.127,2019-06-07 16:30:00
"MOOS",6.166,1.129,2019-06-07 16:45:00
"MOOS",6.166,1.129,2019-06-07 17:00:00
"MOOS",6.268,1.129,2019-06-07 17:15:00
"MOOS",6.268,1.129,2019-06-07 17:30:00
"MOOS",6.268,1.131,2019-06-07 17:45:00
"MOOS",6.268,1.131,2019-06-07 18:00:00
"MOOS",6.268,1.134,2019-06-07 18:15:00
"MOOS",6.268,1.132,2019-06-07 18:30:00
"MOOS",6.268,1.133,2019-06-07 18:45:00
"MOOS",6.268,1.135,2019-06-07 19:00:00
"MOOS",6.268,1.136,2019-06-07 19:15:00
"MOOS",6.268,1.135,2019-06-07 19:30:00
"MOOS",6.37,1.137,2019-06-07 19:45:00
"MOOS",6.37,1.137,2019-06-07 20:00:00
"MOOS",6.37,1.136,2019-06-07 20:15:00
"MOOS",6.37,1.138,2019-06-07 20:30:00
"MOOS",6.37,1.137,2019-06-07 20:45:00
"MOOS",6.37,1.136,2019-06-07 21:00:00
"MOOS",6.37,1.134,2019-06-07 21:15:00
"MOOS",6.37,1.135,2019-06-07 21:30:00
"MOOS",6.37,1.134,2019-06-07 21:45:00
"MOOS",6.37,1.135,2019-06-07 22:00:00
"MOOS",6.37,1.136,2019-06-07 22:15:00
"MOOS",6.37,1.133,2019-06-07 22:30:00
"MOOS",6.37,1.133,2019-06-07 22:45:00
"MOOS",6.471,1.134,2019-06-07 23:00:00
"MOOS",6.471,1.133,2019-06-07 23:15:00
"MOOS",6.471,1.132,2019-06-07 23:30:00
"MOOS",6.471,1.131,2019-06-07 23:45:00
"MOOS",6.471,1.131,2019-06-08 00:00:00
"MOOS",6.471,1.129,2019-06-08 00:15:00
"MOOS",6.471,1.13,2019-06-08 00:30:00
"MOOS",6.471,1.13,2019-06-08 00:45:00
"MOOS",6.471,1.126,2019-06-08 01:00:00
"MOOS",6.471,1.128,2019-06-08 01:15:00
"MOOS",6.471,1.128,2019-06-08 01:30:00
"MOOS",6.471,1.126,2019-06-08 01:45:00
"MOOS",6.471,1.128,2019-06-08 02:00:00
"MOOS",6.471,1.128,2019-06-08 02:15:00
"MOOS",6.471,1.125,2019-06-08 02:30:00
"MOOS",6.471,1.125,2019-06-08 02:45:00
"MOOS",6.471,1.126,2019-06-08 03:00:00
"MOOS",6.471,1.126,2019-06-08 03:15:00
"MOOS",6.471,1.123,2019-06-08 03:30:00
"MOOS",6.471,1.125,2019-06-08 03:45:00
"MOOS",6.471,1.122,2019-06-08 04:00:00
"MOOS",6.471,1.123,2019-06-08 04:15:00
"MOOS",6.471,1.121,2019-06-08 04:30:00
"MOOS",6.471,1.123,2019-06-08 04:45:00
"MOOS",6.471,1.123,2019-06-08 05:00:00
"MOOS",6.471,1.124,2019-06-08 05:15:00
"MOOS",6.471,1.123,2019-06-08 05:30:00
"MOOS",6.471,1.123,2019-06-08 05:45:00
"MOOS",6.471,1.121,2019-06-08 06:00:00
"MOOS",6.471,1.122,2019-06-08 06:15:00
"MOOS",6.471,1.121,2019-06-08 06:30:00
"MOOS",6.37,1.122,2019-06-08 06:45:00
"MOOS",6.37,1.122,2019-06-08 07:00:00
"MOOS",6.37,1.121,2019-06-08 07:15:00
"MOOS",6.37,1.121,2019-06-08 07:30:00
"MOOS",6.37,1.121,2019-06-08 07:45:00
"MOOS",6.37,1.119,2019-06-08 08:00:00
"MOOS",6.37,1.121,2019-06-08 08:15:00
"MOOS",6.37,1.119,2019-06-08 08:30:00
"MOOS",6.37,1.119,2019-06-08 08:45:00
"MOOS",6.37,1.118,2019-06-08 09:00:00
"MOOS",6.37,1.119,2019-06-08 09:15:00
"MOOS",6.37,1.119,2019-06-08 09:30:00
"MOOS",6.37,1.122,2019-06-08 09:45:00
"MOOS",6.268,1.122,2019-06-08 10:00:00
"MOOS",6.268,1.12,2019-06-08 10:15:00
"MOOS",6.268,1.118,2019-06-08 10:30:00
"MOOS",6.268,1.12,2019-06-08 10:45:00
"MOOS",6.268,1.119,2019-06-08 11:00:00
"MOOS",6.268,1.12,2019-06-08 11:15:00
"MOOS",6.268,1.122,2019-06-08 11:30:00
"MOOS",6.268,1.115,2019-06-08 11:45:00
"MOOS",6.268,1.117,2019-06-08 12:00:00
"MOOS",6.268,1.119,2019-06-08 12:15:00
"MOOS",6.268,1.119,2019-06-08 12:30:00
"MOOS",6.268,1.123,2019-06-08 12:45:00
"MOOS",6.268,1.122,2019-06-08 13:00:00
"MOOS",6.268,1.125,2019-06-08 13:15:00
"MOOS",6.268,1.121,2019-06-08 13:30:00
"MOOS",6.268,1.12,2019-06-08 13:45:00
"MOOS",6.268,1.122,2019-06-08 14:00:00
"MOOS",6.268,1.121,2019-06-08 14:15:00
"MOOS",6.268,1.122,2019-06-08 14:30:00
"MOOS",6.268,1.122,2019-06-08 14:45:00
"MOOS",6.268,1.119,2019-06-08 15:00:00
"MOOS",6.268,1.12,2019-06-08 15:15:00
"MOOS",6.268,1.118,2019-06-08 15:30:00
"MOOS",6.268,1.119,2019-06-08 15:45:00
"MOOS",6.268,1.119,2019-06-08 16:00:00
"MOOS",6.268,1.118,2019-06-08 16:15:00
"MOOS",6.268,1.119,2019-06-08 16:30:00
"MOOS",6.37,1.119,2019-06-08 16:45:00
"MOOS",6.37,1.119,2019-06-08 17:00:00
"MOOS",6.37,1.118,2019-06-08 17:15:00
"MOOS",6.37,1.12,2019-06-08 17:30:00
"MOOS",6.37,1.119,2019-06-08 17:45:00
"MOOS",6.37,1.119,2019-06-08 18:00:00
"MOOS",6.37,1.116,2019-06-08 18:15:00
"MOOS",6.37,1.118,2019-06-08 18:30:00
"MOOS",6.37,1.118,2019-06-08 18:45:00
"MOOS",6.37,1.115,2019-06-08 19:00:00
"MOOS",6.37,1.116,2019-06-08 19:15:00
"MOOS",6.37,1.116,2019-06-08 19:30:00
"MOOS",6.471,1.115,2019-06-08 19:45:00
"MOOS",6.471,1.113,2019-06-08 20:00:00
"MOOS",6.471,1.113,2019-06-08 20:15:00
"MOOS",6.471,1.114,2019-06-08 20:30:00
"MOOS",6.471,1.113,2019-06-08 20:45:00
"MOOS",6.471,1.111,2019-06-08 21:00:00
"MOOS",6.471,1.112,2019-06-08 21:15:00
"MOOS",6.471,1.11,2019-06-08 21:30:00
"MOOS",6.471,1.112,2019-06-08 21:45:00
"MOOS",6.471,1.111,2019-06-08 22:00:00
"MOOS",6.573,1.113,2019-06-08 22:15:00
"MOOS",6.573,1.112,2019-06-08 22:30:00
"MOOS",6.573,1.109,2019-06-08 22:45:00
"MOOS",6.573,1.109,2019-06-08 23:00:00
"MOOS",6.573,1.11,2019-06-08 23:15:00
"MOOS",6.573,1.109,2019-06-08 23:30:00
"MOOS",6.573,1.107,2019-06-08 23:45:00
"MOOS",6.573,1.107,2019-06-09 00:00:00
"MOOS",6.573,1.105,2019-06-09 00:15:00
"MOOS",6.674,1.106,2019-06-09 00:30:00
"MOOS",6.674,1.104,2019-06-09 00:45:00
"MOOS",6.674,1.104,2019-06-09 01:00:00
"MOOS",6.674,1.102,2019-06-09 01:15:00
"MOOS",6.674,1.101,2019-06-09 01:30:00
"MOOS",6.674,1.102,2019-06-09 01:45:00
"MOOS",6.674,1.1,2019-06-09 02:00:00
"MOOS",6.674,1.102,2019-06-09 02:15:00
"MOOS",6.674,1.101,2019-06-09 02:30:00
"MOOS",6.674,1.101,2019-06-09 02:45:00
"MOOS",6.674,1.101,2019-06-09 03:00:00
"MOOS",6.674,1.099,2019-06-09 03:15:00
"MOOS",6.674,1.098,2019-06-09 03:30:00
"MOOS",6.674,1.098,2019-06-09 03:45:00
"MOOS",6.674,1.101,2019-06-09 04:00:00
"MOOS",6.674,1.097,2019-06-09 04:15:00
"MOOS",6.674,1.096,2019-06-09 04:30:00
"MOOS",6.674,1.094,2019-06-09 04:45:00
"MOOS",6.674,1.095,2019-06-09 05:00:00
"MOOS",6.674,1.093,2019-06-09 05:15:00
"MOOS",6.674,1.095,2019-06-09 05:30:00
"MOOS",6.674,1.093,2019-06-09 05:45:00
"MOOS",6.674,1.096,2019-06-09 06:00:00
"MOOS",6.674,1.097,2019-06-09 06:15:00
"MOOS",6.674,1.094,2019-06-09 06:30:00
"MOOS",6.674,1.094,2019-06-09 06:45:00
"MOOS",6.674,1.093,2019-06-09 07:00:00
"MOOS",6.674,1.093,2019-06-09 07:15:00
"MOOS",6.674,1.091,2019-06-09 07:30:00
"MOOS",6.674,1.091,2019-06-09 07:45:00
"MOOS",6.674,1.09,2019-06-09 08:00:00
"MOOS",6.674,1.092,2019-06-09 08:15:00
"MOOS",6.674,1.091,2019-06-09 08:30:00
"MOOS",6.674,1.09,2019-06-09 08:45:00
"MOOS",6.674,1.089,2019-06-09 09:00:00
"MOOS",6.573,1.088,2019-06-09 09:15:00
"MOOS",6.573,1.089,2019-06-09 09:30:00
"MOOS",6.573,1.088,2019-06-09 09:45:00
"MOOS",6.573,1.089,2019-06-09 10:00:00
"MOOS",6.573,1.088,2019-06-09 10:15:00
"MOOS",6.573,1.087,2019-06-09 10:30:00
"MOOS",6.573,1.088,2019-06-09 10:45:00
"MOOS",6.573,1.088,2019-06-09 11:00:00
"MOOS",6.573,1.085,2019-06-09 11:15:00
"MOOS",6.573,1.086,2019-06-09 11:30:00
"MOOS",6.573,1.086,2019-06-09 11:45:00
"MOOS",6.573,1.082,2019-06-09 12:00:00
"MOOS",6.573,1.086,2019-06-09 12:15:00
"MOOS",6.573,1.087,2019-06-09 12:30:00
"MOOS",6.573,1.087,2019-06-09 12:45:00
"MOOS",6.573,1.087,2019-06-09 13:00:00
"MOOS",6.573,1.09,2019-06-09 13:15:00
"MOOS",6.573,1.088,2019-06-09 13:30:00
"MOOS",6.573,1.086,2019-06-09 13:45:00
"MOOS",6.573,1.085,2019-06-09 14:00:00
"MOOS",6.573,1.086,2019-06-09 14:15:00
"MOOS",6.573,1.088,2019-06-09 14:30:00
"MOOS",6.573,1.085,2019-06-09 14:45:00
"MOOS",6.573,1.084,2019-06-09 15:00:00
"MOOS",6.573,1.086,2019-06-09 15:15:00
"MOOS",6.573,1.085,2019-06-09 15:30:00
"MOOS",6.573,1.085,2019-06-09 15:45:00
"MOOS",6.573,1.086,2019-06-09 16:00:00
"MOOS",6.573,1.087,2019-06-09 16:15:00
"MOOS",6.573,1.086,2019-06-09 16:30:00
"MOOS",6.573,1.084,2019-06-09 16:45:00
"MOOS",6.674,1.088,2019-06-09 17:00:00
"MOOS",6.674,1.088,2019-06-09 17:15:00
"MOOS",6.674,1.088,2019-06-09 17:30:00
"MOOS",6.674,1.089,2019-06-09 17:45:00
"MOOS",6.674,1.093,2019-06-09 18:00:00
"MOOS",6.674,1.093,2019-06-09 18:15:00
"MOOS",6.674,1.095,2019-06-09 18:30:00
"MOOS",6.674,1.099,2019-06-09 18:45:00
"MOOS",6.775,1.102,2019-06-09 19:00:00
"MOOS",6.775,1.103,2019-06-09 19:15:00
"MOOS",6.775,1.106,2019-06-09 19:30:00
"MOOS",6.775,1.107,2019-06-09 19:45:00
"MOOS",6.775,1.105,2019-06-09 20:00:00
"MOOS",6.775,1.104,2019-06-09 20:15:00
"MOOS",6.775,1.104,2019-06-09 20:30:00
"MOOS",6.775,1.104,2019-06-09 20:45:00
"MOOS",6.775,1.103,2019-06-09 21:00:00
"MOOS",6.775,1.105,2019-06-09 21:15:00
"MOOS",6.877,1.106,2019-06-09 21:30:00
"MOOS",6.877,1.107,2019-06-09 21:45:00
"MOOS",6.877,1.11,2019-06-09 22:00:00
"MOOS",6.877,1.11,2019-06-09 22:15:00
"MOOS",6.877,1.112,2019-06-09 22:30:00
"MOOS",6.877,1.115,2019-06-09 22:45:00
"MOOS",6.877,1.118,2019-06-09 23:00:00
"MOOS",6.877,1.121,2019-06-09 23:15:00
"MOOS",6.877,1.122,2019-06-09 23:30:00
"MOOS",6.877,1.126,2019-06-09 23:45:00
"MOOS",6.877,1.128,2019-06-10 00:00:00
"MOOS",6.877,1.13,2019-06-10 00:15:00
"MOOS",6.877,1.13,2019-06-10 00:30:00
"MOOS",6.877,1.134,2019-06-10 00:45:00
"MOOS",6.877,1.136,2019-06-10 01:00:00
"MOOS",6.877,1.14,2019-06-10 01:15:00
"MOOS",6.877,1.143,2019-06-10 01:30:00
"MOOS",6.877,1.144,2019-06-10 01:45:00
"MOOS",6.877,1.145,2019-06-10 02:00:00
"MOOS",6.877,1.149,2019-06-10 02:15:00
"MOOS",6.877,1.152,2019-06-10 02:30:00
"MOOS",6.877,1.154,2019-06-10 02:45:00
"MOOS",6.877,1.159,2019-06-10 03:00:00
"MOOS",6.877,1.164,2019-06-10 03:15:00
"MOOS",6.877,1.169,2019-06-10 03:30:00
"MOOS",6.877,1.172,2019-06-10 03:45:00
"MOOS",6.877,1.177,2019-06-10 04:00:00
"MOOS",6.877,1.182,2019-06-10 04:15:00
"MOOS",6.877,1.185,2019-06-10 04:30:00
"MOOS",6.877,1.19,2019-06-10 04:45:00
"MOOS",6.877,1.194,2019-06-10 05:00:00
"MOOS",6.877,1.199,2019-06-10 05:15:00
"MOOS",6.877,1.203,2019-06-10 05:30:00
"MOOS",6.775,1.204,2019-06-10 05:45:00
"MOOS",6.775,1.207,2019-06-10 06:00:00
"MOOS",6.775,1.207,2019-06-10 06:15:00
"MOOS",6.775,1.21,2019-06-10 06:30:00
"MOOS",6.775,1.213,2019-06-10 06:45:00
"MOOS",6.775,1.216,2019-06-10 07:00:00
"MOOS",6.775,1.213,2019-06-10 07:15:00
"MOOS",6.775,1.215,2019-06-10 07:30:00
"MOOS",6.674,1.215,2019-06-10 07:45:00
"MOOS",6.674,1.215,2019-06-10 08:00:00
"MOOS",6.674,1.216,2019-06-10 08:15:00
"MOOS",6.674,1.217,2019-06-10 08:30:00
"MOOS",6.674,1.216,2019-06-10 08:45:00
"MOOS",6.674,1.217,2019-06-10 09:00:00
"MOOS",6.674,1.216,2019-06-10 09:15:00
"MOOS",6.573,1.217,2019-06-10 09:30:00
"MOOS",6.573,1.215,2019-06-10 09:45:00
"MOOS",6.573,1.215,2019-06-10 10:00:00
"MOOS",6.573,1.215,2019-06-10 10:15:00
"MOOS",6.573,1.214,2019-06-10 10:30:00
"MOOS",6.573,1.214,2019-06-10 10:45:00
"MOOS",6.573,1.213,2019-06-10 11:00:00
"MOOS",6.471,1.213,2019-06-10 11:15:00
"MOOS",6.471,1.213,2019-06-10 11:30:00
"MOOS",6.471,1.208,2019-06-10 11:45:00
"MOOS",6.471,1.21,2019-06-10 12:00:00
"MOOS",6.471,1.21,2019-06-10 12:15:00
"MOOS",6.471,1.213,2019-06-10 12:30:00
"MOOS",6.471,1.214,2019-06-10 12:45:00
"MOOS",6.471,1.212,2019-06-10 13:00:00
"MOOS",6.471,1.212,2019-06-10 13:15:00
"MOOS",6.37,1.21,2019-06-10 13:30:00
"MOOS",6.37,1.208,2019-06-10 13:45:00
"MOOS",6.37,1.209,2019-06-10 14:00:00
"MOOS",6.37,1.209,2019-06-10 14:15:00
"MOOS",6.37,1.21,2019-06-10 14:30:00
"MOOS",6.37,1.207,2019-06-10 14:45:00
"MOOS",6.37,1.205,2019-06-10 15:00:00
"MOOS",6.37,1.208,2019-06-10 15:15:00
"MOOS",6.37,1.207,2019-06-10 15:30:00
"MOOS",6.37,1.207,2019-06-10 15:45:00
"MOOS",6.37,1.206,2019-06-10 16:00:00
"MOOS",6.37,1.205,2019-06-10 16:15:00
"MOOS",6.37,1.205,2019-06-10 16:30:00
"MOOS",6.37,1.206,2019-06-10 16:45:00
"MOOS",6.37,1.204,2019-06-10 17:00:00
"MOOS",6.37,1.203,2019-06-10 17:15:00
"MOOS",6.37,1.203,2019-06-10 17:30:00
"MOOS",6.37,1.201,2019-06-10 17:45:00
"MOOS",6.37,1.203,2019-06-10 18:00:00
"MOOS",6.471,1.202,2019-06-10 18:15:00
"MOOS",6.471,1.201,2019-06-10 18:30:00
"MOOS",6.471,1.2,2019-06-10 18:45:00
"MOOS",6.471,1.2,2019-06-10 19:00:00
"MOOS",6.471,1.198,2019-06-10 19:15:00
"MOOS",6.471,1.197,2019-06-10 19:30:00
"MOOS",6.471,1.198,2019-06-10 19:45:00
"MOOS",6.471,1.194,2019-06-10 20:00:00
"MOOS",6.471,1.196,2019-06-10 20:15:00
"MOOS",6.471,1.194,2019-06-10 20:30:00
"MOOS",6.471,1.193,2019-06-10 20:45:00
"MOOS",6.471,1.195,2019-06-10 21:00:00
"MOOS",6.471,1.194,2019-06-10 21:15:00
"MOOS",6.573,1.195,2019-06-10 21:30:00
"MOOS",6.573,1.193,2019-06-10 21:45:00
"MOOS",6.573,1.194,2019-06-10 22:00:00
"MOOS",6.573,1.192,2019-06-10 22:15:00
"MOOS",6.573,1.193,2019-06-10 22:30:00
"MOOS",6.573,1.191,2019-06-10 22:45:00
"MOOS",6.573,1.191,2019-06-10 23:00:00
"MOOS",6.573,1.192,2019-06-10 23:15:00
"MOOS",6.573,1.191,2019-06-10 23:30:00
"MOOS",6.573,1.191,2019-06-10 23:45:00
"MOOS",6.573,1.189,2019-06-11 00:00:00
"MOOS",6.573,1.187,2019-06-11 00:15:00
"MOOS",6.573,1.188,2019-06-11 00:30:00
"MOOS",6.573,1.186,2019-06-11 00:45:00
"MOOS",6.573,1.184,2019-06-11 01:00:00
"MOOS",6.573,1.184,2019-06-11 01:15:00
"MOOS",6.573,1.184,2019-06-11 01:30:00
"MOOS",6.674,1.185,2019-06-11 01:45:00
"MOOS",6.674,1.184,2019-06-11 02:00:00
"MOOS",6.674,1.182,2019-06-11 02:15:00
"MOOS",6.674,1.18,2019-06-11 02:30:00
"MOOS",6.674,1.182,2019-06-11 02:45:00
"MOOS",6.674,1.179,2019-06-11 03:00:00
"MOOS",6.674,1.179,2019-06-11 03:15:00
"MOOS",6.674,1.178,2019-06-11 03:30:00
"MOOS",6.674,1.182,2019-06-11 03:45:00
"MOOS",6.674,1.183,2019-06-11 04:00:00
"MOOS",6.674,1.183,2019-06-11 04:15:00
"MOOS",6.674,1.183,2019-06-11 04:30:00
"MOOS",6.674,1.181,2019-06-11 04:45:00
"MOOS",6.674,1.182,2019-06-11 05:00:00
"MOOS",6.674,1.183,2019-06-11 05:15:00
"MOOS",6.674,1.183,2019-06-11 05:30:00
"MOOS",6.674,1.183,2019-06-11 05:45:00
"MOOS",6.674,1.184,2019-06-11 06:00:00
"MOOS",6.674,1.182,2019-06-11 06:15:00
"MOOS",6.573,1.18,2019-06-11 06:30:00
"MOOS",6.573,1.179,2019-06-11 06:45:00
"MOOS",6.573,1.18,2019-06-11 07:00:00
"MOOS",6.573,1.18,2019-06-11 07:15:00
"MOOS",6.573,1.182,2019-06-11 07:30:00
"MOOS",6.573,1.18,2019-06-11 07:45:00
"MOOS",6.573,1.182,2019-06-11 08:00:00
"MOOS",6.573,1.18,2019-06-11 08:15:00
"MOOS",6.573,1.181,2019-06-11 08:30:00
"MOOS",6.573,1.179,2019-06-11 08:45:00
"MOOS",6.573,1.179,2019-06-11 09:00:00
"MOOS",6.573,1.177,2019-06-11 09:15:00
"MOOS",6.573,1.177,2019-06-11 09:30:00
"MOOS",6.573,1.177,2019-06-11 09:45:00
